"Area","Species"
4960040.49961492,"Mesechinus_dauuricus"
244729.993652344,"Mesechinus_hughi"
225276.953430176,"Mesembriomys_gouldii"
31232.8009338379,"Mesembriomys_macrurus"
0,"Mesocapromys_angelcabrerai"
0,"Mesocapromys_auritus"
3660.34910583496,"Mesocapromys_nanus"
0,"Mesocapromys_sanfelipensis"
4970.57745361328,"Mesocricetus_auratus"
724180.562753916,"Mesocricetus_brandti"
35020.8091125488,"Mesocricetus_newtoni"
137315.557830811,"Mesocricetus_raddei"
4904362.35918045,"Mesomys_hispidus"
770.771728515625,"Mesomys_leniceps"
52945.8952026367,"Mesomys_occultus"
430501.361236572,"Mesomys_stimulax"
8719340.82553482,"Mesophylla_macconnelli"
10224025.8960304,"Metachirus_nudicaudatus"
199579.44543457,"Micaelamys_granti"
3316208.24388123,"Micaelamys_namaquensis"
24542.0303955078,"Mico_acariensis"
132283.168884277,"Mico_argentatus"
33844.8969726562,"Mico_chrysoleucos"
33844.8969726562,"Mico_chrysoleucus"
155810.440002441,"Mico_emiliae"
60441.7063598633,"Mico_humeralifer"
62462.0776977539,"Mico_intermedius"
15287.5421142578,"Mico_leucippe"
18928.8548583984,"Mico_manicorensis"
6894.26287841797,"Mico_marcai"
26583.292175293,"Mico_mauesi"
846339.201721191,"Mico_melanurus"
32570.6356201172,"Mico_nigriceps"
72842.4334106445,"Mico_rondoni"
21044.073059082,"Mico_saterei"
19335.9043579102,"Microakodontomys_transitorius"
1707858.24804796,"Microcavia_australis"
139925.018285066,"Microcavia_niata"
19518.3502807617,"Microcavia_shiptoni"
0,"Microcebus_arnholdi"
717.264587402344,"Microcebus_berthae"
0,"Microcebus_bongolavensis"
2205.21838378906,"Microcebus_danfossi"
4777.72454833984,"Microcebus_danfossorum"
0,"Microcebus_gerpi"
31405.1557922363,"Microcebus_griseorufus"
713.305786132812,"Microcebus_jollyae"
729.51123046875,"Microcebus_lehilahytsara"
747.671569824219,"Microcebus_macarthurii"
0,"Microcebus_mamiratra"
1498.134765625,"Microcebus_margotmarshae"
0,"Microcebus_marohita"
0,"Microcebus_mittermeieri"
88888.4563293457,"Microcebus_murinus"
29739.2265625,"Microcebus_myoxinus"
3590.15472412109,"Microcebus_ravelobensis"
2861.306640625,"Microcebus_rufus"
1459.10101318359,"Microcebus_sambiranensis"
738.14501953125,"Microcebus_simmonsi"
5067.31976318359,"Microcebus_tavaratra"
23857.0927124023,"Microdillus_peeli"
224817.033447266,"Microdipodops_megacephalus"
30023.2228088379,"Microdipodops_pallidus"
139805.913391113,"Microgale_brevicaudata"
93416.6379089355,"Microgale_cowani"
145387.506774902,"Microgale_dobsoni"
103424.112243652,"Microgale_drouhardi"
8192.4951171875,"Microgale_dryas"
110723.879821777,"Microgale_fotsifotsy"
75734.0537719727,"Microgale_gracilis"
44846.4058837891,"Microgale_grandidieri"
74937.9038085938,"Microgale_gymnorhyncha"
1229.74365234375,"Microgale_jenkinsae"
747.882080078125,"Microgale_jobihely"
755.176696777344,"Microgale_longicaudata"
106529.291931152,"Microgale_majori"
749.406616210938,"Microgale_monticola"
1442.11090087891,"Microgale_nasoloi"
92681.6257019043,"Microgale_parvula"
86656.0997009277,"Microgale_principula"
56709.9255371094,"Microgale_pusilla"
100713.268127441,"Microgale_soricoides"
44205.3299255371,"Microgale_taiva"
92681.6257019043,"Microgale_talazaci"
22252.8211669922,"Microgale_thomasi"
39431.874420166,"Microhydromys_argenteus"
1546.31579589844,"Microhydromys_musseri"
151576.29473877,"Microhydromys_richardsoni"
17784934.1905698,"Micromys_minutus"
524155.943786621,"Micronycteris_brosseti"
0,"Micronycteris_buriri"
0,"Micronycteris_giovanniae"
6373713.10779028,"Micronycteris_hirsuta"
3086.20837402344,"Micronycteris_matses"
11971994.3713703,"Micronycteris_megalotis"
4298003.54674339,"Micronycteris_microtis"
11968744.3651638,"Micronycteris_minuta"
138149.091430664,"Micronycteris_sanborni"
6401613.6394062,"Micronycteris_schmidtorum"
3661.00805664062,"Micronycteris_yatesi"
0,"Microperoryctes_aplini"
232374.475280762,"Microperoryctes_longicauda"
1545.46105957031,"Microperoryctes_murina"
19856.1292114258,"Microperoryctes_papuensis"
3074.43878173828,"Micropotamogale_lamottei"
51035.1036376953,"Micropotamogale_ruwenzorii"
201536.078674316,"Micropteropus_intermedius"
5338413.05457866,"Micropteropus_pusillus"
202935.03692627,"Microryzomys_altissimus"
638906.629211426,"Microryzomys_minutus"
113716.105926514,"Microsciurus_alfari"
1831328.88482666,"Microsciurus_flaviventer"
149990.88633728,"Microsciurus_mimulus"
153958.226638794,"Microsciurus_santanderensis"
106.463996887207,"Microtus_abbreviatus"
10386673.6481468,"Microtus_agrestis"
38273.4417572021,"Microtus_anatolicus"
6741842.99949646,"Microtus_arvalis"
0,"Microtus_bavaricus"
65980.9334945679,"Microtus_brachycercus"
0,"Microtus_breweri"
120741.805633545,"Microtus_cabrerae"
278000.667694092,"Microtus_californicus"
9101.05099487305,"Microtus_canicaudus"
1299464.15622139,"Microtus_chrotorrhinus"
207346.842224121,"Microtus_clarkei"
193792.796813965,"Microtus_daghestanicus"
20802.1549530029,"Microtus_dogramacii"
519463.573104858,"Microtus_duodecimcostatus"
4327.56582641602,"Microtus_evoronensis"
35745.2774963379,"Microtus_felteni"
1921522.13704133,"Microtus_fortis"
206726.501626492,"Microtus_gerbei"
4331040.02196121,"Microtus_gregalis"
23777.0076293945,"Microtus_guatemalensis"
621116.251358032,"Microtus_guentheri"
2067111.06253052,"Microtus_hyperboreus"
243926.394073486,"Microtus_ilaeus"
2024.11737060547,"Microtus_irani"
10133.6460571289,"Microtus_kermanensis"
3545.00018310547,"Microtus_kikuchii"
3731408.087466,"Microtus_levis"
113598.688964844,"Microtus_liechtensteini"
926439.052406311,"Microtus_limnophilus"
3883135.91111326,"Microtus_longicaudus"
251311.504623413,"Microtus_lusitanicus"
141104.031829834,"Microtus_majori"
1625702.19776154,"Microtus_maximowiczii"
854319.580566406,"Microtus_mexicanus"
1501238.85136664,"Microtus_middendorffii"
1343812.70716891,"Microtus_miurus"
1027917.89977455,"Microtus_mongolicus"
1434013.45587921,"Microtus_montanus"
221784.869628906,"Microtus_montebelli"
4103.05044555664,"Microtus_mujanensis"
127097.406668877,"Microtus_multiplex"
16969.5516357422,"Microtus_nasarovi"
739.161193847656,"Microtus_oaxacensis"
3173730.14410496,"Microtus_ochrogaster"
17804077.3613923,"Microtus_oeconomus"
195936.705490112,"Microtus_oregoni"
55183.5599975586,"Microtus_paradoxus"
11180277.0334509,"Microtus_pennsylvanicus"
2685778.98749542,"Microtus_pinetorum"
74323.7647705078,"Microtus_qazvinensis"
29117.7769775391,"Microtus_quasiater"
842782.774475098,"Microtus_richardsoni"
42728.9347763062,"Microtus_sachalinensis"
207069.437156677,"Microtus_savii"
21392.160736084,"Microtus_schelkovnikovi"
5218.80212402344,"Microtus_schidlovskii"
1874658.34815693,"Microtus_socialis"
2827044.60705948,"Microtus_subterraneus"
17573.4102172852,"Microtus_tatricus"
99970.0110626221,"Microtus_thomasi"
204758.907341003,"Microtus_townsendii"
12158.6118774414,"Microtus_transcaspicus"
740.163330078125,"Microtus_umbrosus"
2097833.59273452,"Microtus_xanthognathus"
194687.517944336,"Millardia_gleadowi"
28874.1444702148,"Millardia_kathleenae"
0,"Millardia_kondana"
2228639.77352905,"Millardia_meltada"
3529342.8205502,"Mimetillus_moloneyi"
4137589.59972,"Mimon_bennettii"
775333.96887207,"Mimon_cozumelae"
11024259.1200905,"Mimon_crenulatum"
3020.94171142578,"Mimon_koepckeae"
4638.12780761719,"Mindomys_hammondi"
65036.7168884277,"Miniopterus_aelleni"
736.574523925781,"Miniopterus_ambohitrensis"
2064372.05465698,"Miniopterus_australis"
3708.1572265625,"Miniopterus_brachytragos"
27599.0000305176,"Miniopterus_egeri"
1617581.46887276,"Miniopterus_fraterculus"
15718041.779461,"Miniopterus_fuliginosus"
1229.69159698486,"Miniopterus_fuscus"
410596.020843506,"Miniopterus_gleni"
9944.81149291992,"Miniopterus_griffithsi"
662.893310546875,"Miniopterus_griveaudi"
2304308.16050172,"Miniopterus_inflatus"
444879.922241211,"Miniopterus_macrocneme"
616352.423980713,"Miniopterus_maghrebensis"
3087918.1498642,"Miniopterus_magnater"
103857.43560791,"Miniopterus_mahafaliensis"
247611.042419434,"Miniopterus_majori"
498496.803253174,"Miniopterus_manavi"
1206166.82896423,"Miniopterus_medius"
138415.296600342,"Miniopterus_minor"
3751180.50860786,"Miniopterus_natalensis"
799.084686279297,"Miniopterus_newtoni"
1774360.06549835,"Miniopterus_oceanensis"
48618.0558929443,"Miniopterus_paululus"
28778.0322875977,"Miniopterus_petersoni"
1076692.35623169,"Miniopterus_pusillus"
299.975494384766,"Miniopterus_robustior"
3616809.73488617,"Miniopterus_schreibersii"
163890.90222168,"Miniopterus_shortridgei"
87360.5610961914,"Miniopterus_sororculus"
664656.527069092,"Miniopterus_tristis"
485541.736083984,"Miopithecus_ogouensis"
389373.701751709,"Miopithecus_talapoin"
0,"Mirimiri_acrodonta"
67336.1656948123,"Mirounga_angustirostris"
46542.5656738281,"Mirza_coquereli"
9323.72369384766,"Mirza_zaza"
1067.59811401367,"Mogera_etigo"
139035.904022217,"Mogera_imaizumii"
746606.794021606,"Mogera_insularis"
875099.843767405,"Mogera_robusta"
717.953399658203,"Mogera_tokudae"
0,"Mogera_uchidai"
122404.644359589,"Mogera_wogura"
3291.41366577148,"Molossops_aequatorianus"
6618997.68416214,"Molossops_mattogrossensis"
3866125.63029861,"Molossops_neglectus"
11524406.429378,"Molossops_temminckii"
13628.0180053711,"Molossus_alvarezi"
8104.20526123047,"Molossus_aztecus"
24054.302520752,"Molossus_barnesi"
896102.377349854,"Molossus_bondae"
6704316.16785049,"Molossus_coibensis"
1052424.6362915,"Molossus_currentium"
15569029.0015343,"Molossus_molossus"
1941146.08283043,"Molossus_pretiosus"
14635369.9480758,"Molossus_rufus"
1954154.49298668,"Molossus_sinaloae"
30016.0118417796,"Monachus_monachus"
3090.00119246671,"Monachus_schauinslandi"
1088286.45082855,"Monodelphis_adusta"
1572556.58059692,"Monodelphis_americana"
1796152.70061111,"Monodelphis_brevicaudata"
1896552.23825645,"Monodelphis_dimidiata"
4110471.60864258,"Monodelphis_domestica"
1117594.27902222,"Monodelphis_emiliae"
1594909.49799538,"Monodelphis_glirina"
724.418395996094,"Monodelphis_handleyi"
663597.569885254,"Monodelphis_iheringi"
1206820.05706787,"Monodelphis_kunsi"
29572.5645446777,"Monodelphis_maraxina"
98853.7438354492,"Monodelphis_osgoodi"
115540.165710449,"Monodelphis_palliolata"
621837.424530029,"Monodelphis_peruviana"
0,"Monodelphis_reigi"
745.930480957031,"Monodelphis_ronaldi"
412012.497802734,"Monodelphis_rubida"
346398.050354004,"Monodelphis_scalops"
141043.049041748,"Monodelphis_theresa"
219481.415649414,"Monodelphis_umbristriata"
0,"Monodelphis_unistriata"
1872.24678039551,"Monophyllus_plethodon"
176839.659591675,"Monophyllus_redmani"
19019.6533813477,"Monticolomys_koopmani"
0,"Mops_bakarii"
1897750.6618095,"Mops_brachypterus"
8944685.42149943,"Mops_condylurus"
522130.979978144,"Mops_congicus"
1883561.55529553,"Mops_demonstrator"
203413.203033447,"Mops_leucostigma"
412032.645568848,"Mops_midas"
594617.635864258,"Mops_mops"
2754698.43809849,"Mops_nanulus"
21609.4218139648,"Mops_niangarae"
1831621.82002473,"Mops_niveiventer"
41432.1169433594,"Mops_petersoni"
175139.141418457,"Mops_sarasinorum"
1153822.81724548,"Mops_spurrelli"
2209820.3704809,"Mops_thersites"
409353.019773066,"Mops_trevori"
176265.29359436,"Mormoops_blainvillei"
3656683.38236618,"Mormoops_megalophylla"
1654.94360351562,"Mormopterus_acetabulosus"
3894554.76334381,"Mormopterus_beccarii"
278147.593933105,"Mormopterus_cobourgianus"
1233.55941772461,"Mormopterus_doriae"
800073.207885742,"Mormopterus_eleryi"
1362.21716308594,"Mormopterus_francoismoutoui"
12562.6428222656,"Mormopterus_halli"
230559.877655029,"Mormopterus_jugularis"
383006.884078979,"Mormopterus_kalinowskii"
217773.52947998,"Mormopterus_kitcheneri"
2134.083984375,"Mormopterus_loriae"
2292464.97582245,"Mormopterus_lumsdenae"
41584.6792602539,"Mormopterus_minutus"
68718.7552490234,"Mormopterus_norfolkensis"
1967775.66327149,"Mormopterus_petersi"
1509.29803466797,"Mormopterus_phrudus"
3374633.36657959,"Mormopterus_planiceps"
1147821.75506592,"Mormopterus_ridei"
1990941.06185913,"Moschiola_indica"
12709.5651855469,"Moschiola_kathygre"
48956.1478881836,"Moschiola_meminna"
11869.2517700195,"Moschus_anhuiensis"
1599850.07879639,"Moschus_berezovskii"
1397016.37367785,"Moschus_chrysogaster"
113679.127380371,"Moschus_cupreus"
209271.991516113,"Moschus_fuscus"
214316.136566162,"Moschus_leucogaster"
7078122.2954385,"Moschus_moschiferus"
1015266.5332489,"Mosia_nigrescens"
1611853.51556396,"Mungos_gambianus"
10169113.8710272,"Mungos_mungo"
12225.1909790039,"Mungotictis_decemlineata"
714310.390274048,"Muntiacus_atherodes"
110393.962463379,"Muntiacus_crinifrons"
87088.2679748535,"Muntiacus_feae"
171221.060516357,"Muntiacus_gongshanensis"
99374.430480957,"Muntiacus_montanus"
1438146.29473877,"Muntiacus_muntjak"
0,"Muntiacus_puhoatensis"
109756.005432129,"Muntiacus_putaoensis"
2279657.82971954,"Muntiacus_reevesi"
425967.174499512,"Muntiacus_rooseveltorum"
293648.648345947,"Muntiacus_truongsonensis"
5794607.44936371,"Muntiacus_vaginalis"
113685.838775635,"Muntiacus_vuquangensis"
143989.886474609,"Murexia_habbema"
499058.502166748,"Murexia_longicaudata"
326824.087615967,"Murexia_melanurus"
183818.78894043,"Murexia_naso"
16046.8521118164,"Murexia_rothschildi"
36569.5391235352,"Muriculus_imberbis"
91940.0161132812,"Murina_aenea"
309496.560516357,"Murina_aurata"
0,"Murina_balaensis"
17385.4785766602,"Murina_bicolor"
1978412.50148773,"Murina_cyclotis"
137427.900009155,"Murina_florium"
0,"Murina_fusca"
8479.59936523438,"Murina_gracilis"
6513.05010986328,"Murina_harrisoni"
3505530.48204848,"Murina_hilgendorfi"
398271.07069397,"Murina_huttoni"
1796103.14360046,"Murina_leucogaster"
32947.9663085938,"Murina_puta"
17380.1997070312,"Murina_recondita"
16864.0018310547,"Murina_rozendaali"
223.314102172852,"Murina_ryukyuana"
1392353.46708679,"Murina_suilla"
524.717102050781,"Murina_tenebrosa"
959457.093444824,"Murina_tubinaris"
300186.206985474,"Murina_ussuriensis"
103413.620635986,"Mus_baoulei"
3145341.30502319,"Mus_booduga"
65778.7333068848,"Mus_bufo"
13770.2164916992,"Mus_callewaerti"
1787596.02219391,"Mus_caroli"
236896.004669189,"Mus_cervicolor"
860384.863464355,"Mus_cookii"
6139.06616210938,"Mus_crociduroides"
7080.55268859863,"Mus_cypriacus"
1499.46264648438,"Mus_famulus"
0,"Mus_fernandoni"
5172.03930664062,"Mus_fragilicauda"
0,"Mus_goundae"
2520176.82368469,"Mus_haussa"
1479151.71853638,"Mus_indutus"
1344127.91113114,"Mus_macedonicus"
420550.267076492,"Mus_mahomet"
335542.682434082,"Mus_mattheyi"
1537.75305175781,"Mus_mayori"
4047995.35162944,"Mus_minutoides"
4874600.00372502,"Mus_musculoides"
81829569.3329133,"Mus_musculus"
9997.27581787109,"Mus_neavei"
69682.3981323242,"Mus_orangiae"
78551.9660644531,"Mus_oubanguii"
1678282.60516357,"Mus_pahari"
412842.445617676,"Mus_phillipsi"
507854.265869141,"Mus_platythrix"
1125376.24673462,"Mus_saxicola"
1011788.5927124,"Mus_setulosus"
155584.162475586,"Mus_setzeri"
269712.550598145,"Mus_shortridgei"
50689.6296386719,"Mus_sorella"
802882.227091551,"Mus_spicilegus"
934435.243530273,"Mus_spretus"
496452.135253906,"Mus_tenellus"
2857717.25888062,"Mus_terricolor"
1162439.151519,"Mus_triton"
0,"Mus_vulcani"
3530697.33729029,"Muscardinus_avellanarius"
54724.3146057129,"Musonycteris_harrisoni"
5156430.1472168,"Mustela_africana"
5545704.3218334,"Mustela_altaica"
37698131.069603,"Mustela_erminea"
13012527.8651969,"Mustela_eversmanii"
54879.0697021484,"Mustela_felipei"
11986607.0232306,"Mustela_frenata"
330705.24111557,"Mustela_itatsi"
2753104.22470093,"Mustela_kathiah"
7117555.06302972,"Mustela_lutreola"
79522.525604248,"Mustela_lutreolina"
2498015.69778442,"Mustela_nigripes"
41275542.1558554,"Mustela_nivalis"
1306402.27380371,"Mustela_nudipes"
5797454.75539689,"Mustela_putorius"
22734.3048095703,"Mustela_russelliana"
12983088.9457013,"Mustela_sibirica"
1372300.03125,"Mustela_strigidorsa"
41774.9959106445,"Mustela_subpalmata"
0,"Mustela_tonkinensis"
102611.790710449,"Mydaus_javanensis"
9458.87203979492,"Mydaus_marchei"
1242442.01475698,"Mylomys_dybowskii"
0,"Mylomys_rex"
3803732.30000664,"Myocastor_coypus"
68483.6051330566,"Myodes_andersoni"
195522.378417969,"Myodes_californicus"
166710.966781288,"Myodes_centralis"
7863946.61561466,"Myodes_gapperi"
8386995.00266266,"Myodes_glareolus"
141749.432144165,"Myodes_regulus"
53118.745475769,"Myodes_rex"
12695138.7727394,"Myodes_rufocanus"
17811452.9373206,"Myodes_rutilus"
289896.930969238,"Myodes_shanseius"
119036.402893066,"Myodes_smithii"
0,"Myoictis_leucura"
382317.453125,"Myoictis_melas"
52739.3078308105,"Myoictis_wallacei"
0,"Myoictis_wavicus"
97460.0348510742,"Myomimus_personatus"
19287.5029602051,"Myomimus_roachi"
153473.492053986,"Myomimus_setzeri"
278502.092407227,"Myomyscus_angolensis"
1702876.3774147,"Myomyscus_brockmani"
96020.0960388184,"Myomyscus_verreauxii"
79015.2583618164,"Myomyscus_yemeni"
410.618499755859,"Myonycteris_brachycephala"
817949.937988281,"Myonycteris_leptodon"
136922.121940672,"Myonycteris_relicta"
3644062.42886353,"Myonycteris_torquata"
984799.151397705,"Myoprocta_acouchy"
2298324.55697632,"Myoprocta_pratti"
1598104.49327087,"Myopterus_daubentonii"
1900988.48184204,"Myopterus_whitleyi"
9883864.79440117,"Myopus_schisticolor"
342294.892181396,"Myosciurus_pumilio"
25472.9783935547,"Myosorex_babaulti"
2322.90643310547,"Myosorex_blarina"
0,"Myosorex_bururiensis"
166941.171905518,"Myosorex_cafer"
0,"Myosorex_eisentrauti"
768.520385742188,"Myosorex_geata"
2283.65258789062,"Myosorex_gnoskei"
0,"Myosorex_jejei"
2299.69549560547,"Myosorex_kihaulei"
5732.66802978516,"Myosorex_longicaudatus"
4618.22467041016,"Myosorex_okuensis"
0,"Myosorex_rumpii"
0,"Myosorex_schalleri"
20172.634185791,"Myosorex_sclateri"
2050.96881103516,"Myosorex_tenuis"
413743.024841309,"Myosorex_varius"
771.4423828125,"Myosorex_zinki"
674088.932556152,"Myospalax_aspalax"
315454.325576782,"Myospalax_myospalax"
3096382.02402902,"Myospalax_psilurus"
225785.200668335,"Myotis_adversus"
1145.71832275391,"Myotis_aelleni"
14437752.5458374,"Myotis_albescens"
506243.347885132,"Myotis_alcathoe"
1559238.26095581,"Myotis_altarium"
0,"Myotis_anjouanensis"
739.161315917969,"Myotis_annamiticus"
245720.970153809,"Myotis_annectans"
251063.574874878,"Myotis_atacamensis"
105514.141479492,"Myotis_ater"
2516797.54029179,"Myotis_aurascens"
608536.185394287,"Myotis_auriculus"
797621.257781982,"Myotis_australis"
805887.473190308,"Myotis_austroriparius"
2617933.85758972,"Myotis_bechsteinii"
6077858.48629761,"Myotis_blythii"
1755736.08294857,"Myotis_bocagii"
1619802.05893159,"Myotis_bombinus"
84328.2453918457,"Myotis_borneoensis"
7395022.00538113,"Myotis_brandtii"
202003.170684814,"Myotis_bucharensis"
3893838.11636829,"Myotis_californicus"
1173162.19498444,"Myotis_capaccinii"
444647.836260095,"Myotis_chiloensis"
2246029.16996002,"Myotis_chinensis"
1374680.64730835,"Myotis_ciliolabrum"
0,"Myotis_cobanensis"
32027.5269165039,"Myotis_csorbai"
5314436.09765244,"Myotis_dasycneme"
14221544.3510451,"Myotis_daubentonii"
98951.6963500977,"Myotis_davidii"
0,"Myotis_dieteri"
770.600830078125,"Myotis_diminutus"
1652133.64634275,"Myotis_dinellii"
1032.74227905273,"Myotis_dominicensis"
559272.284273148,"Myotis_elegans"
4548165.66618347,"Myotis_emarginatus"
433159.756469727,"Myotis_escalerai"
3096287.22647572,"Myotis_evotis"
42058.3291015625,"Myotis_federatus"
266669.090377808,"Myotis_fimbriatus"
146.923492431641,"Myotis_findleyi"
1995091.36087036,"Myotis_formosus"
456315.014785767,"Myotis_fortidens"
1288850.8258841,"Myotis_frater"
714310.390274048,"Myotis_gomantongensis"
496193.452331543,"Myotis_goudoti"
844664.427459717,"Myotis_grisescens"
825.50341796875,"Myotis_hajastanicus"
921060.30809021,"Myotis_hasseltii"
3788.97229003906,"Myotis_hermani"
2494339.79947662,"Myotis_horsfieldii"
1480045.45646507,"Myotis_ikonnikovi"
871.299407958984,"Myotis_insularum"
39615.0767211914,"Myotis_izecksohni"
2685991.24313927,"Myotis_keaysi"
90018.2793197632,"Myotis_keenii"
2103846.22681427,"Myotis_laniger"
3027.94464111328,"Myotis_lavali"
1368981.37097931,"Myotis_leibii"
1361441.90328026,"Myotis_levis"
59082.8152160645,"Myotis_longipes"
11417110.0080563,"Myotis_lucifugus"
639830.891155243,"Myotis_macrodactylus"
1277189.41121674,"Myotis_macropus"
243801.646530151,"Myotis_macrotarsus"
1651.79107666016,"Myotis_martiniquensis"
3233314.7715807,"Myotis_melanorhinus"
768049.107925415,"Myotis_moluccarum"
758430.783966064,"Myotis_montivagus"
0,"Myotis_morrisi"
4511955.55716705,"Myotis_muricola"
3783605.41877747,"Myotis_myotis"
4792299.26882653,"Myotis_mystacinus"
5680512.13066209,"Myotis_nattereri"
49562.1732177734,"Myotis_nesopolus"
14220007.8900661,"Myotis_nigricans"
4812233.37761942,"Myotis_nipalensis"
585.706909179688,"Myotis_nyctor"
997211.903686523,"Myotis_occultus"
577.354675292969,"Myotis_oreias"
2553459.01892281,"Myotis_oxyotus"
4174.39947509766,"Myotis_peninsularis"
557595.413665771,"Myotis_pequinius"
288048.315582275,"Myotis_peytoni"
958191.187599182,"Myotis_pilosus"
11961.3208618164,"Myotis_planiceps"
1084.77960205078,"Myotis_pruinosus"
634400.850402832,"Myotis_punicus"
841982.095809937,"Myotis_ridleyi"
13960196.1343842,"Myotis_riparius"
455702.709266663,"Myotis_rosseti"
1773827.1346283,"Myotis_ruber"
40241.6513061523,"Myotis_rufopictus"
117855.972663879,"Myotis_schaubi"
185773.842926025,"Myotis_scotti"
17646.5903930664,"Myotis_secundus"
4671607.39602066,"Myotis_septentrionalis"
67122.9032897949,"Myotis_sicarius"
1292219.15686035,"Myotis_siligorensis"
1978240.81169128,"Myotis_simus"
1537606.73072052,"Myotis_sodalis"
0,"Myotis_soror"
2240.23590087891,"Myotis_stalkeri"
3446278.53940296,"Myotis_thysanodes"
4101298.05034697,"Myotis_tricolor"
1947320.49200439,"Myotis_velifer"
2242.56631469727,"Myotis_vivesi"
4590142.77294731,"Myotis_volans"
4128562.89172,"Myotis_welwitschii"
0,"Myotis_yanbarensis"
3983154.42430592,"Myotis_yumanensis"
1940.24371337891,"Myrmecobius_fasciatus"
12787103.5646129,"Myrmecophaga_tridactyla"
0,"Mysateles_garridoi"
946.775726318359,"Mysateles_gundlachi"
26901.6371459961,"Mysateles_melanurus"
0,"Mysateles_meridionalis"
93670.3287963867,"Mysateles_prehensilis"
0,"Mystacina_robusta"
12126.2951049805,"Mystacina_tuberculata"
498931.812133789,"Mystromys_albicaudatus"
104048.544555664,"Myzopoda_aurita"
32869.8462219238,"Myzopoda_schliemanni"
233991.471191406,"Naemorhedus_baileyi"
164816.911560059,"Naemorhedus_caudatus"
242039.80368042,"Naemorhedus_goral"
2389790.81134033,"Naemorhedus_griseus"
5857377.53668696,"Nandinia_binotata"
233472.991760254,"Nanger_dama"
775709.624332428,"Nanger_granti"
290303.152587891,"Nanger_soemmerringii"
1044534.9440155,"Nannosciurus_melanotis"
481200.95954895,"Nannospalax_ehrenbergi"
516867.324699402,"Nannospalax_leucodon"
582736.539668202,"Nannospalax_xanthodon"
1692337.65322876,"Nanonycteris_veldkampii"
1875199.89819145,"Napaeozapus_insignis"
523668.260131836,"Nasalis_larvatus"
2633585.33126259,"Nasua_narica"
10541066.8492775,"Nasua_nasua"
18356.2653808594,"Nasuella_meridensis"
247532.904296875,"Nasuella_olivacea"
2450762.4854126,"Natalus_espiritosantensis"
9119.93676757812,"Natalus_jamaicensis"
279884.983337402,"Natalus_lanatus"
65453.1470031738,"Natalus_major"
2372549.06619453,"Natalus_mexicanus"
2300.5724029541,"Natalus_primus"
1368.16928100586,"Natalus_stramineus"
1361581.66159439,"Natalus_tumidirostris"
219677.514099121,"Neacomys_dubosti"
288997.52331543,"Neacomys_guianae"
184493.619934082,"Neacomys_minutus"
140868.335144043,"Neacomys_musseri"
948270.512664795,"Neacomys_paracou"
767.197082519531,"Neacomys_pictus"
3095948.65209961,"Neacomys_spinosus"
221136.979278564,"Neacomys_tenuipes"
9901.87243652344,"Neamblysomus_gunningi"
14012.2160644531,"Neamblysomus_julianae"
158582.655630112,"Necromys_amoenus"
370950.661571026,"Necromys_benefactus"
165164.90447998,"Necromys_lactens"
5589284.43386841,"Necromys_lasiurus"
585428.789550781,"Necromys_lenguarum"
30345.6165466309,"Necromys_obscurus"
80404.9917602539,"Necromys_punctulatus"
102230.68548584,"Necromys_temchuki"
331731.364990234,"Necromys_urichi"
545658.582443237,"Nectogale_elegans"
1072426.76068115,"Nectomys_apicalis"
46412.5430908203,"Nectomys_magdalenae"
157604.454730988,"Nectomys_palmipes"
7063915.34228516,"Nectomys_rattus"
2315689.93859863,"Nectomys_squamipes"
2188.51965332031,"Nelsonia_goldmani"
23510.1084594727,"Nelsonia_neotomodon"
9561.67608642578,"Neodon_forresti"
631430.59664917,"Neodon_irene"
304635.069641113,"Neodon_juldaschi"
673.2578125,"Neodon_linzhiensis"
154234.201858521,"Neodon_sikimensis"
506031.19619751,"Neofelis_diardi"
1891950.35076904,"Neofelis_nebulosa"
106737.60824585,"Neofiber_alleni"
4359.38232421875,"Neohylomys_hainanensis"
61461.447265625,"Neomicroxus_bogotensis"
3861.06964111328,"Neomicroxus_latebricola"
3216789.56827545,"Neomys_anomalus"
12573205.3162169,"Neomys_fodiens"
250245.685760498,"Neomys_teres"
9191.48846435547,"Neonycteris_pusilla"
122395.198059082,"Neophascogale_lorentzii"
5961.09594726562,"Neopteryx_frosti"
750045.104400635,"Neoromicia_brunnea"
13544708.6100275,"Neoromicia_capensis"
12099.7206420898,"Neoromicia_flavescens"
3575265.19458008,"Neoromicia_guineensis"
578248.491168976,"Neoromicia_helios"
8447.51965332031,"Neoromicia_isabella"
5006.85516357422,"Neoromicia_malagasyensis"
31856.1774902344,"Neoromicia_matroka"
874581.217892379,"Neoromicia_melckorum"
10249791.9263594,"Neoromicia_nana"
8203761.66924876,"Neoromicia_rendalli"
1466.79345703125,"Neoromicia_robertsi"
766.241882324219,"Neoromicia_roseveari"
5972180.13393137,"Neoromicia_somalica"
4120294.8946602,"Neoromicia_tenuipinnis"
3452336.43291092,"Neoromicia_zuluensis"
8468.5859375,"Neotamias_alpinus"
1076876.68605042,"Neotamias_amoenus"
14976.1303100586,"Neotamias_bulleri"
18223.6484375,"Neotamias_canipes"
73835.5204467773,"Neotamias_cinereicollis"
624589.849843025,"Neotamias_dorsalis"
46378.1180419922,"Neotamias_durangae"
70792.3925170898,"Neotamias_merriami"
